,Unnamed: 0,index,N_EAN13,N_MARQUE,N_SAME_PRODUCT,N_GAMME,N_RECETTES,N_ORGANIC,N_FORMAT,N_WEIGHT_num,N_EMBALLAGE,N_COMPTE,N_STD/PROMO,N_Ventes_Valeur_2019,N_Ventes_Valeur_2018,N_ITEM,N_NIELSEN_DESCRIPTION,N_INITIAL_INDEX,N_CATEGORY,N_COUNT,I_ITEM,I_CATEGORY,I_Ventes_Volume_2018,I_Ventes_Volume_2019
158,158,1725,8410066130092,HEINZ,HEINZ | LEGUMES | AIL_OIGNON_SS_SUCRES/SEL | BRIC | NON_BIO,LEGUMES,AIL_OIGNON_SS_SUCRES/SEL,NON_BIO,MF,350,BRIC,1CT,STD,326369.3,231138.6,8410066130092,POUR_FECULENTS_BRIC_HEINZ_LEGUMES_MF_AIL_OIGNON_SS_SUCRES/SEL_1CT_350G_*_NON_BIO,1725,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
159,159,1726,8410066117291,HEINZ,HEINZ | LEGUMES | BASILIC | BRIC | NON_BIO,LEGUMES,BASILIC,NON_BIO,MF,350,BRIC,1CT,STD,0.0,1.4,8410066117291,SAUCES_POUR_FECULENTS_BRIC_HEINZ_LEGUMES_MF_BASILIC_1CT_350G_*_NON_BIO,1726,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
160,160,1727,8410066000265,HEINZ,HEINZ | LEGUMES | TOMATE_CUI | BRIC | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,MF,400,BRIC,1CT,STD,0.0,5.0,8410066000265,SAUCES_POUR_FECULENTS_BRIC_HEINZ_LEGUMES_MF_TOMATE_CUI_1CT_400G_*_NON_BIO,1727,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
161,161,1728,8410066112715,HEINZ,HEINZ | LEGUMES | TOMATE_CUITE_HUILE_OLIVE | BRIC | NON_BIO,LEGUMES,TOMATE_CUITE_HUILE_OLIVE,NON_BIO,MF,400,BRIC,1CT,STD,0.0,2.8,8410066112715,POUR_FECULENTS_BRIC_HEINZ_LEGUMES_MF_TOMATE_CUITE_HUILE_OLIVE_1CT_400G_*_NON_BIO,1728,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
162,162,1729,8410066118700,HEINZ,HEINZ | LEGUMES | AIL_OIGNON | BRIC | NON_BIO,LEGUMES,AIL_OIGNON,NON_BIO,PF,210,BRIC,2CT,STD,2641135.1,2259552.9,8410066118700,SAUCES_POUR_FECULENTS_BRIC_HEINZ_LEGUMES_PF_AIL_OIGNON_2CT_210G_*_NON_BIO,1729,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
163,163,1730,8410066122653,HEINZ,HEINZ | LEGUMES | PARMESAN | BRIC | NON_BIO,LEGUMES,PARMESAN,NON_BIO,PF,210,BRIC,1CT,STD,0.0,157.5,8410066122653,SAUCES_POUR_FECULENTS_BRIC_HEINZ_LEGUMES_PF_PARMESAN_1CT_210G_*_NON_BIO,1730,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
164,164,1731,0,MDD,MDD | SAUCES_POUR_FECULENTS |  | BRIC | ,,,separator,,0,BRIC,,,424991.0,320040.0,,SAUCES_POUR_FECULENTS_BRIC_MDD,1731,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
165,165,1733,3038359004186,PANZANI,PANZANI | LEGUMES | OIGNONS_ET_AIL | BRIC | NON_BIO,LEGUMES,OIGNONS_ET_AIL,NON_BIO,MF,500,BRIC,1CT,STD,642874.9,696186.7999999999,3038359004186,FECULENTS_BRIC_PANZANI_SA_PANZANI_LEGUMES_MF_OIGNONS_ET_AIL_1CT_500G_*_NON_BIO,1733,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
166,166,1735,3021690020298,ZAPETTI_BUITONI,ZAPETTI_BUITONI | BOLO_CLASSIQUE | BOLOGNAISE | BRIC | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,MF,350,BRIC,1CT,STD,1.1,2890.5,3021690020298,BRIC_ZAPETTI_ZAPETTI_BUITONI_BOLO_CLASSIQUE_MF_BOLOGNAISE_1CT_350G_*_NON_BIO,1735,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
167,167,1736,3021690024715,ZAPETTI_BUITONI,ZAPETTI_BUITONI | LEGUMES | AIL_OIGNON | BRIC | NON_BIO,LEGUMES,AIL_OIGNON,NON_BIO,MF,400,BRIC,3CT,STD,0.0,0.0,3021690024715,FECULENTS_BRIC_ZAPETTI_ZAPETTI_BUITONI_LEGUMES_MF_AIL_OIGNON_3CT_400G_*_NON_BIO,1736,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
168,168,1737,3021690024722,ZAPETTI_BUITONI,ZAPETTI_BUITONI | LEGUMES | AIL_OIGNON | BRIC | NON_BIO,LEGUMES,AIL_OIGNON,NON_BIO,MF,400,BRIC,6CT,PROMO,0.0,0.0,3021690024722,BRIC_ZAPETTI_ZAPETTI_BUITONI_LEGUMES_MF_AIL_OIGNON_6CT_400G_PK1_NON_BIO,1737,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
169,169,1738,3021690019278,ZAPETTI_BUITONI,ZAPETTI_BUITONI | LEGUMES | TOMATE_CUI | BRIC | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,MF,400,BRIC,1CT,STD,182167.2,321060.9,3021690019278,FECULENTS_BRIC_ZAPETTI_ZAPETTI_BUITONI_LEGUMES_MF_TOMATE_CUI_1CT_400G_*_NON_BIO,1738,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
170,170,1739,3021690023787,ZAPETTI_BUITONI,ZAPETTI_BUITONI | LEGUMES | AIL_OIGNON | BRIC | NON_BIO,LEGUMES,AIL_OIGNON,NON_BIO,PF,200,BRIC,1CT,STD,0.0,105.9,3021690023787,FECULENTS_BRIC_ZAPETTI_ZAPETTI_BUITONI_LEGUMES_PF_AIL_OIGNON_1CT_200G_*_NON_BIO,1739,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
171,171,1740,3021690024678,ZAPETTI_BUITONI,ZAPETTI_BUITONI | LEGUMES | AIL_OIGNON | BRIC | NON_BIO,LEGUMES,AIL_OIGNON,NON_BIO,PF,200,BRIC,3CT,STD,0.0,0.0,3021690024678,FECULENTS_BRIC_ZAPETTI_ZAPETTI_BUITONI_LEGUMES_PF_AIL_OIGNON_3CT_200G_*_NON_BIO,1740,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
172,172,1741,3021690024685,ZAPETTI_BUITONI,ZAPETTI_BUITONI | LEGUMES | AIL_OIGNON | BRIC | NON_BIO,LEGUMES,AIL_OIGNON,NON_BIO,PF,200,BRIC,6CT,PROMO,0.0,0.0,3021690024685,BRIC_ZAPETTI_ZAPETTI_BUITONI_LEGUMES_PF_AIL_OIGNON_6CT_200G_PK1_NON_BIO,1741,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
173,173,1744,8000050014585,AUT_MQ,AUT_MQ | AUT_VIANDE | SAUCISSE | BTE_FER | NON_BIO,AUT_VIANDE,SAUCISSE,NON_BIO,PF,180,BTE_FER,2CT,STD,165.0,0.0,8000050014585,POUR_FECULENTS_BTE_FER_AUT_FAB_AUT_MQ_AUT_VIANDE_PF_SAUCISSE_2CT_180G_*_NON_BIO,1744,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
174,174,1745,3416953200027,AUT_MQ,AUT_MQ | AUTRE_GAMME | GIROLLE_V_NOIX | BTE_FER | NON_BIO,AUTRE_GAMME,GIROLLE_V_NOIX,NON_BIO,PF,200,BTE_FER,1CT,STD,10.0,74.60000000000002,3416953200027,BTE_FER_AUT_FAB_AUT_MQ_AUTRE_GAMME_PF_GIROLLE_V_NOIX_1CT_200G_*_NON_BIO,1745,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
175,175,1746,3760059788102,AUT_MQ,AUT_MQ | CREME | CARBONARA | BTE_FER | NON_BIO,CREME,CARBONARA,NON_BIO,MF,400,BTE_FER,1CT,STD,10509.4,0.0,3760059788102,POUR_FECULENTS_BTE_FER_AUT_FAB_AUT_MQ_CREME_MF_CARBONARA_1CT_400G_*_NON_BIO,1746,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
176,176,1747,3394560213121,AUT_MQ,AUT_MQ | LEGUMES | BASILIC | BTE_FER | NON_BIO,LEGUMES,BASILIC,NON_BIO,MF,410,BTE_FER,1CT,STD,46984.49999999999,44766.8,3394560213121,POUR_FECULENTS_BTE_FER_AUT_FAB_AUT_MQ_LEGUMES_MF_BASILIC_1CT_410G_*_NON_BIO,1747,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
177,177,1748,3162900070020,AUT_MQ,AUT_MQ | LEGUMES | PROVENCALE | BTE_FER | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,MF,400,BTE_FER,1CT,STD,107.0,660.5,3162900070020,POUR_FECULENTS_BTE_FER_AUT_FAB_AUT_MQ_LEGUMES_MF_PROVENCALE_1CT_400G_*_NON_BIO,1748,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
178,178,1749,8424523030122,AUT_MQ,AUT_MQ | LEGUMES | H_OLIVE | BTE_FER | NON_BIO,LEGUMES,H_OLIVE,NON_BIO,PF,155,BTE_FER,3CT,STD,42212.7,42687.3,8424523030122,POUR_FECULENTS_BTE_FER_AUT_FAB_AUT_MQ_LEGUMES_PF_H_OLIVE_3CT_155G_*_NON_BIO,1749,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
179,179,1750,3466090080044,AUT_MQ,AUT_MQ | LEGUMES | TOMATE_CUI | BTE_FER | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,PF,200,BTE_FER,1CT,STD,0.0,29.2,3466090080044,POUR_FECULENTS_BTE_FER_AUT_FAB_AUT_MQ_LEGUMES_PF_TOMATE_CUI_1CT_200G_*_NON_BIO,1750,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
180,180,1752,3023081010529,BUITONI,BUITONI | BOLO_CLASSIQUE | ITALIEN | BTE_FER | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,PF,190,BTE_FER,2CT,STD,80.4,28.8,3023081010529,FECULENTS_BTE_FER_ZAPETTI_BUITONI_BOLO_CLASSIQUE_PF_ITALIEN_2CT_190G_*_NON_BIO,1752,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
181,181,1753,3033710087433,BUITONI,BUITONI | BOLO_CLASSIQUE | ITALIEN | BTE_FER | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,PF,190,BTE_FER,3CT,STD,0.0,0.0,3033710087433,FECULENTS_BTE_FER_ZAPETTI_BUITONI_BOLO_CLASSIQUE_PF_ITALIEN_3CT_190G_*_NON_BIO,1753,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
182,182,1754,3023081050037,BUITONI,BUITONI | LEGUMES | NATURE | BTE_FER | NON_BIO,LEGUMES,NATURE,NON_BIO,FI,95,BTE_FER,3CT,STD,0.0,1.4,3023081050037,POUR_FECULENTS_BTE_FER_ZAPETTI_BUITONI_LEGUMES_FI_NATURE_3CT_95G_*_NON_BIO,1754,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
183,183,1755,3023081050525,BUITONI,BUITONI | LEGUMES | NATURE | BTE_FER | NON_BIO,LEGUMES,NATURE,NON_BIO,PF,190,BTE_FER,2CT,STD,16.7,5.8,3023081050525,POUR_FECULENTS_BTE_FER_ZAPETTI_BUITONI_LEGUMES_PF_NATURE_2CT_190G_*_NON_BIO,1755,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
184,184,1757,8004913000302,CASERTA,CASERTA | LEGUMES | BASILIC | BTE_FER | NON_BIO,LEGUMES,BASILIC,NON_BIO,MF,400,BTE_FER,1CT,STD,0.0,0.0,8004913000302,POUR_FECULENTS_BTE_FER_AUT_FAB_CASERTA_LEGUMES_MF_BASILIC_1CT_400G_*_NON_BIO,1757,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
185,185,1759,8001440124457,CIRIO,CIRIO | AUTRE_GAMME | CLASSICA | BTE_FER | NON_BIO,AUTRE_GAMME,CLASSICA,NON_BIO,PF,110,BTE_FER,2CT,STD,4672.799999999998,14309.9,8001440124457,SAUCES_POUR_FECULENTS_BTE_FER_CIRIO_AUTRE_GAMME_PF_CLASSICA_2CT_110G_*_NON_BIO,1759,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
186,186,1760,8001440124464,CIRIO,CIRIO | LEGUMES | BASILIC | BTE_FER | NON_BIO,LEGUMES,BASILIC,NON_BIO,PF,110,BTE_FER,2CT,STD,6904.900000000002,16808.999999999996,8001440124464,SAUCES_POUR_FECULENTS_BTE_FER_CIRIO_LEGUMES_PF_BASILIC_2CT_110G_*_NON_BIO,1760,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
187,187,1762,3011360084668,KNORR,KNORR | LEGUMES | LEGUME | BTE_FER | NON_BIO,LEGUMES,LEGUME,NON_BIO,TGF,2000,BTE_FER,1CT,STD,13390.3,14355.7,3011360084668,SAUCES_POUR_FECULENTS_BTE_FER_UBF_KNORR_LEGUMES_TGF_LEGUME_1CT_2000G_*_NON_BIO,1762,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
188,188,1764,3142952714219,LOUIS_MARTIN,LOUIS_MARTIN | BOLO_CLASSIQUE | ITALIEN | BTE_FER | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,PF,190,BTE_FER,1CT,STD,257.1,168.5,3142952714219,BTE_FER_AUT_FAB_LOUIS_MARTIN_BOLO_CLASSIQUE_PF_ITALIEN_1CT_190G_*_NON_BIO,1764,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
189,189,1765,3142952505213,LOUIS_MARTIN,LOUIS_MARTIN | LEGUMES | PROVENCALE | BTE_FER | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,MF,400,BTE_FER,1CT,STD,8155.1,4383.0,3142952505213,FECULENTS_BTE_FER_AUT_FAB_LOUIS_MARTIN_LEGUMES_MF_PROVENCALE_1CT_400G_*_NON_BIO,1765,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
190,190,1766,3142952714110,LOUIS_MARTIN,LOUIS_MARTIN | LEGUMES | TOMATE_CUI | BTE_FER | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,PF,190,BTE_FER,2CT,STD,505.7,507.10000000000014,3142952714110,FECULENTS_BTE_FER_AUT_FAB_LOUIS_MARTIN_LEGUMES_PF_TOMATE_CUI_2CT_190G_*_NON_BIO,1766,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
191,191,1767,3142952551111,LOUIS_MARTIN,LOUIS_MARTIN | LEGUMES | AROMATE | BTE_FER | NON_BIO,LEGUMES,AROMATE,NON_BIO,TGF,4200,BTE_FER,1CT,STD,6747.0,9560.7,3142952551111,FECULENTS_BTE_FER_AUT_FAB_LOUIS_MARTIN_LEGUMES_TGF_AROMATE_1CT_4200G_*_NON_BIO,1767,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
192,192,1768,0,MDD,MDD | SAUCES_POUR_FECULENTS |  | BTE_FER | ,,,separator,,0,BTE_FER,,,4286886.3,4358804.3999999985,,SAUCES_POUR_FECULENTS_BTE_FER_MDD,1768,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
193,193,1769,0,MDD_1_PRX,MDD_1_PRX | SAUCES_POUR_FECULENTS |  | BTE_FER | ,,,separator,,0,BTE_FER,,,126811.0,141644.7,,SAUCES_POUR_FECULENTS_BTE_FER_MDD_1_PRX,1769,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
194,194,1771,3069533201008,MQ_FAB_1_PRX,MQ_FAB_1_PRX | LEGUMES | NATURE | BTE_FER | NON_BIO,LEGUMES,NATURE,NON_BIO,PF,190,BTE_FER,2CT,STD,59301.00000000001,64071.4,3069533201008,POUR_FECULENTS_BTE_FER_AUT_FAB_MQ_FAB_1_PRX_LEGUMES_PF_NATURE_2CT_190G_*_NON_BIO,1771,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
195,195,1773,3038352870825,PANZANI,PANZANI | BOLO_CLASSIQUE | BOLOGNAISE | BTE_FER | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,190,BTE_FER,2CT,STD,401062.4,675927.4,3038352870825,BTE_FER_PANZANI_SA_PANZANI_BOLO_CLASSIQUE_PF_BOLOGNAISE_2CT_190G_*_NON_BIO,1773,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
196,196,1774,3038359001482,PANZANI,PANZANI | BOLO_CLASSIQUE | BOLOGNAISE | BTE_FER | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,100,BTE_FER,3CT,STD,3.8,82.1,3038359001482,BTE_FER_PANZANI_SA_PANZANI_BOLO_CLASSIQUE_PF_BOLOGNAISE_3CT_100G_*_NON_BIO,1774,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
197,197,1775,3038352872300,PANZANI,PANZANI | BOLO_CLASSIQUE | BOLOGNAISE | BTE_FER | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,TGF,2800,BTE_FER,1CT,STD,87.5,230.5,3038352872300,BTE_FER_PANZANI_SA_PANZANI_BOLO_CLASSIQUE_TGF_BOLOGNAISE_1CT_2800G_*_NON_BIO,1775,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
198,198,1776,3038352870900,PANZANI,PANZANI | LEGUMES | FRAICHEUR | BTE_FER | NON_BIO,LEGUMES,FRAICHEUR,NON_BIO,PF,190,BTE_FER,1CT,STD,0.0,0.0,3038352870900,FECULENTS_BTE_FER_PANZANI_SA_PANZANI_LEGUMES_PF_FRAICHEUR_1CT_190G_*_NON_BIO,1776,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
199,199,1777,3038356990901,PANZANI,PANZANI | LEGUMES | TOM_FRAICH | BTE_FER | NON_BIO,LEGUMES,TOM_FRAICH,NON_BIO,PF,190,BTE_FER,12CT,STD,0.0,0.0,3038356990901,FECULENTS_BTE_FER_PANZANI_SA_PANZANI_LEGUMES_PF_TOM_FRAICH_12CT_190G_*_NON_BIO,1777,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
200,200,1778,3038352870924,PANZANI,PANZANI | LEGUMES | TOM_FRAICH | BTE_FER | NON_BIO,LEGUMES,TOM_FRAICH,NON_BIO,PF,190,BTE_FER,2CT,STD,30.4,349.7,3038352870924,FECULENTS_BTE_FER_PANZANI_SA_PANZANI_LEGUMES_PF_TOM_FRAICH_2CT_190G_*_NON_BIO,1778,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
201,201,1779,3038359005206,PANZANI,PANZANI | LEGUMES | TOM_FRAICH | BTE_FER | NON_BIO,LEGUMES,TOM_FRAICH,NON_BIO,PF,190,BTE_FER,3CT,STD,2695323.3,2866535.1,3038359005206,FECULENTS_BTE_FER_PANZANI_SA_PANZANI_LEGUMES_PF_TOM_FRAICH_3CT_190G_*_NON_BIO,1779,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
202,202,1780,3038353130607,PANZANI,PANZANI | LEGUMES | LEGUME | BTE_FER | NON_BIO,LEGUMES,LEGUME,NON_BIO,TGF,2800,BTE_FER,1CT,STD,0.0,0.0,3038353130607,POUR_FECULENTS_BTE_FER_PANZANI_SA_PANZANI_LEGUMES_TGF_LEGUME_1CT_2800G_*_NON_BIO,1780,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
203,203,1782,3021690017557,ZAPETTI_BUITONI,ZAPETTI_BUITONI | AUT_VIANDE | VDE_ROTI | BTE_FER | NON_BIO,AUT_VIANDE,VDE_ROTI,NON_BIO,MF,380,BTE_FER,12CT,PROMO,6949.6,211573.9,3021690017557,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_AUT_VIANDE_MF_VDE_ROTI_12CT_380G_DP3_NON_BIO,1782,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
204,204,1783,3021690029550,ZAPETTI_BUITONI,ZAPETTI_BUITONI | AUT_VIANDE | VDE_ROTI | BTE_FER | NON_BIO,AUT_VIANDE,VDE_ROTI,NON_BIO,PF,190,BTE_FER,12CT,PROMO,171810.4,0.0,3021690029550,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_AUT_VIANDE_PF_VDE_ROTI_12CT_190G_DP4_NON_BIO,1783,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
205,205,1784,3021690029345,ZAPETTI_BUITONI,ZAPETTI_BUITONI | AUT_VIANDE | VDE_ROTI | BTE_FER | NON_BIO,AUT_VIANDE,VDE_ROTI,NON_BIO,PF,190,BTE_FER,12CT,PROMO,213232.6,0.0,3021690029345,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_AUT_VIANDE_PF_VDE_ROTI_12CT_190G_PK2_NON_BIO,1784,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
206,206,1785,3021690029703,ZAPETTI_BUITONI,ZAPETTI_BUITONI | AUT_VIANDE | VDE_ROTI | BTE_FER | NON_BIO,AUT_VIANDE,VDE_ROTI,NON_BIO,PF,190,BTE_FER,12CT,PROMO,56869.0,0.0,3021690029703,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_AUT_VIANDE_PF_VDE_ROTI_12CT_190G_PRIX_NON_BIO,1785,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
207,207,1786,3021690027228,ZAPETTI_BUITONI,ZAPETTI_BUITONI | AUT_VIANDE | VDE_ROTI | BTE_FER | NON_BIO,AUT_VIANDE,VDE_ROTI,NON_BIO,PF,190,BTE_FER,24CT,PROMO,601.8,139949.90000000002,3021690027228,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_AUT_VIANDE_PF_VDE_ROTI_24CT_190G_DP4_NON_BIO,1786,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
208,208,1787,3021690029338,ZAPETTI_BUITONI,ZAPETTI_BUITONI | AUT_VIANDE | VDE_ROTI | BTE_FER | NON_BIO,AUT_VIANDE,VDE_ROTI,NON_BIO,PF,190,BTE_FER,24CT,STD,240427.8,0.0,3021690029338,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_AUT_VIANDE_PF_VDE_ROTI_24CT_190G_*_NON_BIO,1787,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
209,209,1788,3021690029055,ZAPETTI_BUITONI,ZAPETTI_BUITONI | BIO | BOLOGNAISE | BTE_FER | BIO,BIO,BOLOGNAISE,BIO,FI,95,BTE_FER,2CT,STD,76418.70000000001,0.0,3021690029055,POUR_FECULENTS_BTE_FER_ZAPETTI_ZAPETTI_BUITONI_BIO_FI_BOLOGNAISE_2CT_95G_*_BIO,1788,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
210,210,1789,3021690029048,ZAPETTI_BUITONI,ZAPETTI_BUITONI | BIO | NATURE | BTE_FER | BIO,BIO,NATURE,BIO,FI,95,BTE_FER,2CT,STD,74070.09999999999,0.0,3021690029048,POUR_FECULENTS_BTE_FER_ZAPETTI_ZAPETTI_BUITONI_BIO_FI_NATURE_2CT_95G_*_BIO,1789,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
211,211,1790,3021690017298,ZAPETTI_BUITONI,ZAPETTI_BUITONI | BOLO_CLASSIQUE | ITALIEN | BTE_FER | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,FI,95,BTE_FER,3CT,STD,2993863.1,3077164.6000000006,3021690017298,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_BOLO_CLASSIQUE_FI_ITALIEN_3CT_95G_*_NON_BIO,1790,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
212,212,1791,3021690022971,ZAPETTI_BUITONI,ZAPETTI_BUITONI | BOLO_CLASSIQUE | ITALIEN | BTE_FER | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,MF,385,BTE_FER,1CT,STD,3.8,5.3,3021690022971,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_BOLO_CLASSIQUE_MF_ITALIEN_1CT_385G_*_NON_BIO,1791,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
213,213,1792,3021690023701,ZAPETTI_BUITONI,ZAPETTI_BUITONI | BOLO_CLASSIQUE | ITALIEN | BTE_FER | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,MF,385,BTE_FER,2CT,PROMO,0.0,0.0,3021690023701,FER_ZAPETTI_ZAPETTI_BUITONI_BOLO_CLASSIQUE_MF_ITALIEN_2CT_385G_OFFRE_ECO_NON_BIO,1792,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
214,214,1793,3021690010176,ZAPETTI_BUITONI,ZAPETTI_BUITONI | BOLO_CLASSIQUE | ITALIEN | BTE_FER | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,PF,190,BTE_FER,12CT,PROMO,5156.6,209450.9,3021690010176,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_BOLO_CLASSIQUE_PF_ITALIEN_12CT_190G_PK2_NON_BIO,1793,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
215,215,1794,3021690017694,ZAPETTI_BUITONI,ZAPETTI_BUITONI | BOLO_CLASSIQUE | ITALIEN | BTE_FER | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,PF,190,BTE_FER,1CT,STD,308.3,348.80000000000007,3021690017694,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_BOLO_CLASSIQUE_PF_ITALIEN_1CT_190G_*_NON_BIO,1794,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
216,216,1795,3021690029536,ZAPETTI_BUITONI,ZAPETTI_BUITONI | BOLO_CLASSIQUE | ITALIEN | BTE_FER | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,PF,190,BTE_FER,24CT,PROMO,100499.2,0.0,3021690029536,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_BOLO_CLASSIQUE_PF_ITALIEN_24CT_190G_DP8_NON_BIO,1795,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
217,217,1796,3021690017267,ZAPETTI_BUITONI,ZAPETTI_BUITONI | BOLO_CLASSIQUE | ITALIEN | BTE_FER | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,PF,190,BTE_FER,2CT,STD,3390351.4,3453219.2,3021690017267,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_BOLO_CLASSIQUE_PF_ITALIEN_2CT_190G_*_NON_BIO,1796,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
218,218,1797,3021690025200,ZAPETTI_BUITONI,ZAPETTI_BUITONI | BOLO_CLASSIQUE | ITALIEN | BTE_FER | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,PF,190,BTE_FER,2CT,STD,35619.200000000004,57584.3,3021690025200,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_BOLO_CLASSIQUE_PF_ITALIEN_2CT_190G_*_NON_BIO,1797,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
219,219,1798,3021690017571,ZAPETTI_BUITONI,ZAPETTI_BUITONI | BOLO_CLASSIQUE | ITALIEN | BTE_FER | NON_BIO,BOLO_CLASSIQUE,ITALIEN,NON_BIO,PF,190,BTE_FER,3CT,PROMO,145.0,292.4,3021690017571,BTE_FER_ZAPETTI_ZAPETTI_BUITONI_BOLO_CLASSIQUE_PF_ITALIEN_3CT_190G_PRIX_NON_BIO,1798,SAUCES_POUR_FECULENTS,1,,,0.0,0.0
