,index,N_EAN13,N_MARQUE,N_SAME_PRODUCT,N_GAMME,N_RECETTES,N_ORGANIC,N_FORMAT,N_WEIGHT_num,N_EMBALLAGE,N_COMPTE,N_STD/PROMO,N_Ventes_Valeur_2019,N_Ventes_Valeur_2018,N_ITEM,N_NIELSEN_DESCRIPTION,N_INITIAL_INDEX,N_CATEGORY,N_COUNT
0,1542,3760052155536,AUT_MQ,AUT_MQ | SCE_CLAS | CITRON_VERT_PIMENT_DOUX | AUT_EMB | NON_BIO,SCE_CLAS,CITRON_VERT_PIMENT_DOUX,NON_BIO,PF,100,AUT_EMB,1CT,STD,35.1,1563.3000000000006,3760052155536,AUT_EMB_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CITRON_VERT_PIMENT_DOUX_1CT_100G_*_NON_BIO,1542,AUT_SCE,1
1185,2801,3038359002212,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,MF,400,POT,1CT,STD,0.0,0.0,3038359002212,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_PROVENCALE_1CT_400G_*_NON_BIO,2801,SAUCES_POUR_FECULENTS,1
1186,2802,3038354190907,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,MF,425,POT,1CT,STD,1.4,0.0,3038354190907,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_PROVENCALE_1CT_425G_*_NON_BIO,2802,SAUCES_POUR_FECULENTS,1
1187,2803,3038359005220,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,MF,425,POT,1CT,STD,5275382.2,5217021.499999999,3038359005220,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_PROVENCALE_1CT_425G_*_NON_BIO,2803,SAUCES_POUR_FECULENTS,1
1188,2804,3038354310909,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,MF,500,POT,1CT,STD,71801.2,108368.2,3038354310909,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_PROVENCALE_1CT_500G_*_NON_BIO,2804,SAUCES_POUR_FECULENTS,1
1189,2805,3038354220987,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,MF,400,POT,2CT,PROMO,0.0,2430.8,3038354220987,POT_PANZANI_SA_PANZANI_LEGUMES_MF_PROVENCALE_2CT_400G_OFFRE_ECO_NON_BIO,2805,SAUCES_POUR_FECULENTS,1
1190,2806,3038359005282,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,MF,425,POT,2CT,PROMO,375846.9,568861.6,3038359005282,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_PROVENCALE_2CT_425G_*_NON_BIO,2806,SAUCES_POUR_FECULENTS,1
1191,2807,3038354220956,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,MF,400,POT,2CT,STD,0.0,3.4,3038354220956,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_PROVENCALE_2CT_400G_*_NON_BIO,2807,SAUCES_POUR_FECULENTS,1
1192,2808,3038354220994,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,MF,400,POT,3CT,PROMO,0.0,0.0,3038354220994,POT_PANZANI_SA_PANZANI_LEGUMES_MF_PROVENCALE_3CT_400G_OFFRE_ECO_NON_BIO,2808,SAUCES_POUR_FECULENTS,1
1193,2809,3038359007026,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,MF,425,POT,3CT,PROMO,154229.90000000002,300202.7,3038359007026,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_PROVENCALE_3CT_425G_PK1_NON_BIO,2809,SAUCES_POUR_FECULENTS,1
1194,2810,3038353762204,PANZANI,PANZANI | LEGUMES | REC_DU_SUD | POT | NON_BIO,LEGUMES,REC_DU_SUD,NON_BIO,MF,400,POT,1CT,STD,0.0,4.6,3038353762204,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_REC_DU_SUD_1CT_400G_*_NON_BIO,2810,SAUCES_POUR_FECULENTS,1
1195,2811,3038354226200,PANZANI,PANZANI | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,MF,400,POT,1CT,STD,62.1,829.1,3038354226200,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_TOMATE_CUI_1CT_400G_*_NON_BIO,2811,SAUCES_POUR_FECULENTS,1
1196,2812,3038359002229,PANZANI,PANZANI | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,MF,400,POT,1CT,STD,0.0,0.0,3038359002229,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_TOMATE_CUI_1CT_400G_*_NON_BIO,2812,SAUCES_POUR_FECULENTS,1
1197,2813,3038359005237,PANZANI,PANZANI | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,MF,425,POT,1CT,STD,3070273.1000000006,2734338.3000000003,3038359005237,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_TOMATE_CUI_1CT_425G_*_NON_BIO,2813,SAUCES_POUR_FECULENTS,1
1198,2814,3038354226224,PANZANI,PANZANI | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,MF,400,POT,2CT,PROMO,0.0,2.2,3038354226224,FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_TOMATE_CUI_2CT_400G_PRIX_NON_BIO,2814,SAUCES_POUR_FECULENTS,1
1199,2815,3038354226286,PANZANI,PANZANI | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,MF,400,POT,2CT,PROMO,0.0,632.5,3038354226286,POT_PANZANI_SA_PANZANI_LEGUMES_MF_TOMATE_CUI_2CT_400G_OFFRE_ECO_NON_BIO,2815,SAUCES_POUR_FECULENTS,1
1200,2816,3038359005299,PANZANI,PANZANI | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,MF,425,POT,2CT,PROMO,393646.3000000001,508570.0,3038359005299,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_TOMATE_CUI_2CT_425G_*_NON_BIO,2816,SAUCES_POUR_FECULENTS,1
1201,2817,3038354226279,PANZANI,PANZANI | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,MF,400,POT,2CT,STD,0.0,58.0,3038354226279,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_TOMATE_CUI_2CT_400G_*_NON_BIO,2817,SAUCES_POUR_FECULENTS,1
1202,2818,3038354226293,PANZANI,PANZANI | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,MF,400,POT,3CT,PROMO,0.0,0.0,3038354226293,POT_PANZANI_SA_PANZANI_LEGUMES_MF_TOMATE_CUI_3CT_400G_OFFRE_ECO_NON_BIO,2818,SAUCES_POUR_FECULENTS,1
1203,2819,3038359007033,PANZANI,PANZANI | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,MF,425,POT,3CT,PROMO,240171.60000000003,326281.69999999995,3038359007033,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_TOMATE_CUI_3CT_425G_PK1_NON_BIO,2819,SAUCES_POUR_FECULENTS,1
1204,2820,3038359000799,PANZANI,PANZANI | LEGUMES | TOMATES_BASILIC | POT | NON_BIO,LEGUMES,TOMATES_BASILIC,NON_BIO,MF,400,POT,1CT,STD,1470131.1,1482153.7,3038359000799,FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_MF_TOMATES_BASILIC_1CT_400G_*_NON_BIO,2820,SAUCES_POUR_FECULENTS,1
1205,2821,3038359002847,PANZANI,PANZANI | LEGUMES | TOMATES_BASILIC | POT | NON_BIO,LEGUMES,TOMATES_BASILIC,NON_BIO,MF,400,POT,2CT,PROMO,0.0,34.0,3038359002847,POT_PANZANI_SA_PANZANI_LEGUMES_MF_TOMATES_BASILIC_2CT_400G_OFFRE_ECO_NON_BIO,2821,SAUCES_POUR_FECULENTS,1
1206,2822,3038354562568,PANZANI,PANZANI | LEGUMES | TOMATES_BASILIC_FROMAGES_ITALIENS | POT | NON_BIO,LEGUMES,TOMATES_BASILIC_FROMAGES_ITALIENS,NON_BIO,MF,400,POT,1CT,STD,70.30000000000001,1166.0,3038354562568,SA_PANZANI_LEGUMES_MF_TOMATES_BASILIC_FROMAGES_ITALIENS_1CT_400G_*_NON_BIO,2822,SAUCES_POUR_FECULENTS,1
1207,2823,3038354562551,PANZANI,PANZANI | LEGUMES | TOMATES_CUISINEES_EMMENTAL | POT | NON_BIO,LEGUMES,TOMATES_CUISINEES_EMMENTAL,NON_BIO,MF,400,POT,1CT,STD,1.8,206.3,3038354562551,POT_PANZANI_SA_PANZANI_LEGUMES_MF_TOMATES_CUISINEES_EMMENTAL_1CT_400G_*_NON_BIO,2823,SAUCES_POUR_FECULENTS,1
1208,2824,3038359004742,PANZANI,PANZANI | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,PF,190,POT,1CT,STD,199.5,34479.5,3038359004742,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_ARRABIATA_1CT_190G_*_NON_BIO,2824,SAUCES_POUR_FECULENTS,1
1209,2825,3038359007699,PANZANI,PANZANI | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,PF,210,POT,1CT,PROMO,21624.8,0.0,3038359007699BP1,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_BASILIC_1CT_210G_*_NON_BIO,2825,SAUCES_POUR_FECULENTS,1
1210,2826,3038352876407,PANZANI,PANZANI | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,PF,250,POT,1CT,STD,0.0,0.0,3038352876407,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_BASILIC_1CT_250G_*_NON_BIO,2826,SAUCES_POUR_FECULENTS,1
1211,2827,3038359006579,PANZANI,PANZANI | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,PF,210,POT,2CT,STD,67.8,4722.4000000000015,3038359006579,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_BASILIC_2CT_210G_*_NON_BIO,2827,SAUCES_POUR_FECULENTS,1
1212,2828,3038359004711,PANZANI,PANZANI | LEGUMES | BASILIC_CISELE | POT | NON_BIO,LEGUMES,BASILIC_CISELE,NON_BIO,PF,190,POT,1CT,STD,225.1,34634.1,3038359004711,FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_BASILIC_CISELE_1CT_190G_*_NON_BIO,2828,SAUCES_POUR_FECULENTS,1
1213,2829,3038354190303,PANZANI,PANZANI | LEGUMES | BOLET_CEPE | POT | NON_BIO,LEGUMES,BOLET_CEPE,NON_BIO,PF,210,POT,1CT,STD,1104483.4,1077813.3,3038354190303,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_BOLET_CEPE_1CT_210G_*_NON_BIO,2829,SAUCES_POUR_FECULENTS,1
1214,2830,3038354194202,PANZANI,PANZANI | LEGUMES | NAPOLITAIN | POT | NON_BIO,LEGUMES,NAPOLITAIN,NON_BIO,PF,210,POT,1CT,STD,59896.0,299662.7,3038354194202,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_NAPOLITAIN_1CT_210G_*_NON_BIO,2830,SAUCES_POUR_FECULENTS,1
1215,2831,3038359001581,PANZANI,PANZANI | LEGUMES | OLIV_BASIL | POT | NON_BIO,LEGUMES,OLIV_BASIL,NON_BIO,PF,210,POT,1CT,STD,391436.4,300760.30000000005,3038359001581,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_OLIV_BASIL_1CT_210G_*_NON_BIO,2831,SAUCES_POUR_FECULENTS,1
1216,2832,3038359004728,PANZANI,PANZANI | LEGUMES | OLIVE | POT | NON_BIO,LEGUMES,OLIVE,NON_BIO,PF,190,POT,1CT,STD,55.5,5947.299999999997,3038359004728,SAUCES_POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_OLIVE_1CT_190G_*_NON_BIO,2832,SAUCES_POUR_FECULENTS,1
1217,2833,3602820044775,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,PF,210,POT,12CT,STD,0.0,0.0,3602820044775,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_PROVENCALE_12CT_210G_*_NON_BIO,2833,SAUCES_POUR_FECULENTS,1
1218,2834,3038354197500,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,PF,210,POT,1CT,PROMO,0.8,16.7,3038354197500BP2,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_PROVENCALE_1CT_210G_*_NON_BIO,2834,SAUCES_POUR_FECULENTS,1
1219,2835,3038359004629,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,PF,210,POT,1CT,PROMO,10605.4,429576.9,3038359004629BP2,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_PROVENCALE_1CT_210G_*_NON_BIO,2835,SAUCES_POUR_FECULENTS,1
1220,2836,3038359007712,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,PF,210,POT,1CT,PROMO,22213.2,0.0,3038359007712BP2,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_PROVENCALE_1CT_210G_*_NON_BIO,2836,SAUCES_POUR_FECULENTS,1
1221,2837,3038354190204,PANZANI,PANZANI | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,PF,210,POT,1CT,STD,2257855.5,2171585.8,3038354190204,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_PROVENCALE_1CT_210G_*_NON_BIO,2837,SAUCES_POUR_FECULENTS,1
1222,2838,3038354191904,PANZANI,PANZANI | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,PF,210,POT,1CT,STD,740483.5000000001,938307.7,3038354191904,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_TOMATE_CUI_1CT_210G_*_NON_BIO,2838,SAUCES_POUR_FECULENTS,1
1223,2839,3602820040722,PANZANI,PANZANI | LEGUMES | TOMATES_BASILIC | POT | NON_BIO,LEGUMES,TOMATES_BASILIC,NON_BIO,PF,210,POT,12CT,STD,0.0,0.0,3602820040722,FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_TOMATES_BASILIC_12CT_210G_*_NON_BIO,2839,SAUCES_POUR_FECULENTS,1
1224,2840,3038354197104,PANZANI,PANZANI | LEGUMES | TOMATES_BASILIC | POT | NON_BIO,LEGUMES,TOMATES_BASILIC,NON_BIO,PF,210,POT,1CT,PROMO,1.3,34.7,3038354197104BP2,FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_TOMATES_BASILIC_1CT_210G_*_NON_BIO,2840,SAUCES_POUR_FECULENTS,1
1225,2841,3038359004605,PANZANI,PANZANI | LEGUMES | TOMATES_BASILIC | POT | NON_BIO,LEGUMES,TOMATES_BASILIC,NON_BIO,PF,210,POT,1CT,PROMO,9699.6,137605.4,3038359004605BP2,FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_TOMATES_BASILIC_1CT_210G_*_NON_BIO,2841,SAUCES_POUR_FECULENTS,1
1226,2842,3038354190402,PANZANI,PANZANI | LEGUMES | TOMATES_BASILIC | POT | NON_BIO,LEGUMES,TOMATES_BASILIC,NON_BIO,PF,210,POT,1CT,STD,2709597.5,2484802.3,3038354190402,FECULENTS_POT_PANZANI_SA_PANZANI_LEGUMES_PF_TOMATES_BASILIC_1CT_210G_*_NON_BIO,2842,SAUCES_POUR_FECULENTS,1
1227,2843,3038354190488,PANZANI,PANZANI | LEGUMES | TOMATES_BASILIC | POT | NON_BIO,LEGUMES,TOMATES_BASILIC,NON_BIO,PF,210,POT,2CT,PROMO,177.6,1639.5,3038354190488,POT_PANZANI_SA_PANZANI_LEGUMES_PF_TOMATES_BASILIC_2CT_210G_OFFRE_ECO_NON_BIO,2843,SAUCES_POUR_FECULENTS,1
1228,2844,3038354190426,PANZANI,PANZANI | LEGUMES | TOMATES_BASILIC | POT | NON_BIO,LEGUMES,TOMATES_BASILIC,NON_BIO,PF,210,POT,2CT,PROMO,0.0,2.3,3038354190426,POT_PANZANI_SA_PANZANI_LEGUMES_PF_TOMATES_BASILIC_2CT_210G_PRIX_NON_BIO,2844,SAUCES_POUR_FECULENTS,1
1229,2845,3038354199702,PANZANI,PANZANI | PESTO | PESTO_DOUX_TOMATES | POT | NON_BIO,PESTO,PESTO_DOUX_TOMATES,NON_BIO,PF,200,POT,1CT,STD,0.0,11.1,3038354199702,FECULENTS_POT_PANZANI_SA_PANZANI_PESTO_PF_PESTO_DOUX_TOMATES_1CT_200G_*_NON_BIO,2845,SAUCES_POUR_FECULENTS,1
1230,2846,3038354179506,PANZANI,PANZANI | PESTO | PESTO_POIV | POT | NON_BIO,PESTO,PESTO_POIV,NON_BIO,PF,190,POT,1CT,STD,285930.10000000003,345413.2,3038354179506,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_PESTO_PF_PESTO_POIV_1CT_190G_*_NON_BIO,2846,SAUCES_POUR_FECULENTS,1
1231,2847,3038359005572,PANZANI,PANZANI | PESTO | PESTO_RGE | POT | NON_BIO,PESTO,PESTO_RGE,NON_BIO,PF,200,POT,1CT,STD,701266.7,494672.4,3038359005572,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_PESTO_PF_PESTO_RGE_1CT_200G_*_NON_BIO,2847,SAUCES_POUR_FECULENTS,1
1232,2848,3038359002021,PANZANI,PANZANI | PESTO | PESTO_RGE | POT | NON_BIO,PESTO,PESTO_RGE,NON_BIO,PF,200,POT,2CT,STD,0.0,0.0,3038359002021,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_PESTO_PF_PESTO_RGE_2CT_200G_*_NON_BIO,2848,SAUCES_POUR_FECULENTS,1
1233,2849,3602820047455,PANZANI,PANZANI | PESTO | PESTO_VERD | POT | NON_BIO,PESTO,PESTO_VERD,NON_BIO,PF,200,POT,12CT,STD,0.0,0.0,3602820047455,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_PESTO_PF_PESTO_VERD_12CT_200G_*_NON_BIO,2849,SAUCES_POUR_FECULENTS,1
1234,2850,3038354199603,PANZANI,PANZANI | PESTO | PESTO_VERD | POT | NON_BIO,PESTO,PESTO_VERD,NON_BIO,PF,200,POT,1CT,STD,5599760.3,5132907.800000002,3038354199603,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_PESTO_PF_PESTO_VERD_1CT_200G_*_NON_BIO,2850,SAUCES_POUR_FECULENTS,1
1235,2851,3038359002014,PANZANI,PANZANI | PESTO | PESTO_VERD | POT | NON_BIO,PESTO,PESTO_VERD,NON_BIO,PF,200,POT,2CT,PROMO,0.0,11982.1,3038359002014,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_PESTO_PF_PESTO_VERD_2CT_200G_*_NON_BIO,2851,SAUCES_POUR_FECULENTS,1
1236,2852,3038359003233,PANZANI,PANZANI | PESTO | PIGNONS_ENTIER | POT | NON_BIO,PESTO,PIGNONS_ENTIER,NON_BIO,PF,190,POT,1CT,STD,163393.4,422524.9,3038359003233,POUR_FECULENTS_POT_PANZANI_SA_PANZANI_PESTO_PF_PIGNONS_ENTIER_1CT_190G_*_NON_BIO,2852,SAUCES_POUR_FECULENTS,1
1237,2853,3038359003226,PANZANI,PANZANI | PESTO | RICOTTA | POT | NON_BIO,PESTO,RICOTTA,NON_BIO,PF,190,POT,1CT,STD,10.9,286.3,3038359003226,SAUCES_POUR_FECULENTS_POT_PANZANI_SA_PANZANI_PESTO_PF_RICOTTA_1CT_190G_*_NON_BIO,2853,SAUCES_POUR_FECULENTS,1
1238,2854,3038359007187,PANZANI,PANZANI | QUALITE_FRAICHEMENT_CUISINEE | PIMENT_D'ESPELETTE | POT | NON_BIO,QUALITE_FRAICHEMENT_CUISINEE,PIMENT_D'ESPELETTE,NON_BIO,MF,320,POT,1CT,STD,205549.0,227659.0,3038359007187,SA_PANZANI_QUALITE_FRAICHEMENT_CUISINEE_MF_PIMENT_D'ESPELETTE_1CT_320G_*_NON_BIO,2854,SAUCES_POUR_FECULENTS,1
1239,2855,3038359005756,PANZANI,PANZANI | QUALITE_FRAICHEMENT_CUISINEE | BASILIC | POT | NON_BIO,QUALITE_FRAICHEMENT_CUISINEE,BASILIC,NON_BIO,MF,320,POT,1CT,STD,1315171.5000000002,1411912.7000000004,3038359005756,PANZANI_SA_PANZANI_QUALITE_FRAICHEMENT_CUISINEE_MF_BASILIC_1CT_320G_*_NON_BIO,2855,SAUCES_POUR_FECULENTS,1
1240,2856,3038359005763,PANZANI,PANZANI | QUALITE_FRAICHEMENT_CUISINEE | OLIVE | POT | NON_BIO,QUALITE_FRAICHEMENT_CUISINEE,OLIVE,NON_BIO,MF,320,POT,1CT,STD,5095.8,189604.9,3038359005763,POT_PANZANI_SA_PANZANI_QUALITE_FRAICHEMENT_CUISINEE_MF_OLIVE_1CT_320G_*_NON_BIO,2856,SAUCES_POUR_FECULENTS,1
1241,2857,3038359005732,PANZANI,PANZANI | QUALITE_FRAICHEMENT_CUISINEE | PROVENCALE | POT | NON_BIO,QUALITE_FRAICHEMENT_CUISINEE,PROVENCALE,NON_BIO,MF,320,POT,1CT,STD,706157.2999999998,881854.7000000002,3038359005732,PANZANI_SA_PANZANI_QUALITE_FRAICHEMENT_CUISINEE_MF_PROVENCALE_1CT_320G_*_NON_BIO,2857,SAUCES_POUR_FECULENTS,1
1242,2858,3038359009235,PANZANI,PANZANI | QUALITE_FRAICHEMENT_CUISINEE | TOM_RICOTT | POT | NON_BIO,QUALITE_FRAICHEMENT_CUISINEE,TOM_RICOTT,NON_BIO,MF,320,POT,1CT,STD,31866.4,0.0,3038359009235,PANZANI_SA_PANZANI_QUALITE_FRAICHEMENT_CUISINEE_MF_TOM_RICOTT_1CT_320G_*_NON_BIO,2858,SAUCES_POUR_FECULENTS,1
1243,2859,3038359005749,PANZANI,PANZANI | QUALITE_FRAICHEMENT_CUISINEE | TOMATE_CUI | POT | NON_BIO,QUALITE_FRAICHEMENT_CUISINEE,TOMATE_CUI,NON_BIO,MF,320,POT,1CT,STD,1486635.2,1714174.9,3038359005749,PANZANI_SA_PANZANI_QUALITE_FRAICHEMENT_CUISINEE_MF_TOMATE_CUI_1CT_320G_*_NON_BIO,2859,SAUCES_POUR_FECULENTS,1
1244,2860,3038359001383,PANZANI,PANZANI | SCE_POISSON | OLIVES_BASILIC_THON | POT | NON_BIO,SCE_POISSON,OLIVES_BASILIC_THON,NON_BIO,MF,400,POT,1CT,STD,0.0,0.0,3038359001383,POT_PANZANI_SA_PANZANI_SCE_POISSON_MF_OLIVES_BASILIC_THON_1CT_400G_*_NON_BIO,2860,SAUCES_POUR_FECULENTS,1
1245,2861,3038359001376,PANZANI,PANZANI | SCE_POISSON | TOMATES_CUISINES_THON | POT | NON_BIO,SCE_POISSON,TOMATES_CUISINES_THON,NON_BIO,MF,400,POT,1CT,STD,0.0,0.0,3038359001376,POT_PANZANI_SA_PANZANI_SCE_POISSON_MF_TOMATES_CUISINES_THON_1CT_400G_*_NON_BIO,2861,SAUCES_POUR_FECULENTS,1
1246,2863,8001310016417,POLLI,POLLI | A_CUISINER | RISOTTO_TOM_PARM | POT | NON_BIO,A_CUISINER,RISOTTO_TOM_PARM,NON_BIO,PF,190,POT,1CT,STD,11.2,261.9,8001310016417,FECULENTS_POT_AUT_FAB_POLLI_A_CUISINER_PF_RISOTTO_TOM_PARM_1CT_190G_*_NON_BIO,2863,SAUCES_POUR_FECULENTS,1
1247,2864,8001310140204,POLLI,POLLI | A_CUISINER | RISOTTO_TOMATES_&_BASILIC | POT | NON_BIO,A_CUISINER,RISOTTO_TOMATES_&_BASILIC,NON_BIO,PF,190,POT,1CT,STD,0.0,0.0,8001310140204,POT_AUT_FAB_POLLI_A_CUISINER_PF_RISOTTO_TOMATES_&_BASILIC_1CT_190G_*_NON_BIO,2864,SAUCES_POUR_FECULENTS,1
1248,2865,8001310609824,POLLI,POLLI | BIO | GENOVESE_BIO | POT | BIO,BIO,GENOVESE_BIO,BIO,PF,190,POT,1CT,STD,38660.3,0.0,8001310609824,SAUCES_POUR_FECULENTS_POT_AUT_FAB_POLLI_BIO_PF_GENOVESE_BIO_1CT_190G_*_BIO,2865,SAUCES_POUR_FECULENTS,1
1249,2866,8001310750250,POLLI,POLLI | BIO | PESTO_RGE | POT | BIO,BIO,PESTO_RGE,BIO,PF,190,POT,1CT,STD,27409.4,0.0,8001310750250,SAUCES_POUR_FECULENTS_POT_AUT_FAB_POLLI_BIO_PF_PESTO_RGE_1CT_190G_*_BIO,2866,SAUCES_POUR_FECULENTS,1
1250,2867,8001310120527,POLLI,POLLI | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,PF,190,POT,1CT,STD,3431.4000000000005,6694.600000000001,8001310120527,SAUCES_POUR_FECULENTS_POT_AUT_FAB_POLLI_LEGUMES_PF_ARRABIATA_1CT_190G_*_NON_BIO,2867,SAUCES_POUR_FECULENTS,1
1251,2868,8001310271007,POLLI,POLLI | LEGUMES | ARTICHAUT | POT | NON_BIO,LEGUMES,ARTICHAUT,NON_BIO,PF,190,POT,1CT,STD,659.9,1161.2,8001310271007,SAUCES_POUR_FECULENTS_POT_AUT_FAB_POLLI_LEGUMES_PF_ARTICHAUT_1CT_190G_*_NON_BIO,2868,SAUCES_POUR_FECULENTS,1
1252,2869,8001310163050,POLLI,POLLI | LEGUMES | OLIVE | POT | NON_BIO,LEGUMES,OLIVE,NON_BIO,PF,180,POT,1CT,STD,2338.0,3164.4,8001310163050,SAUCES_POUR_FECULENTS_POT_AUT_FAB_POLLI_LEGUMES_PF_OLIVE_1CT_180G_*_NON_BIO,2869,SAUCES_POUR_FECULENTS,1
1253,2870,8003979000486,POLLI,POLLI | LEGUMES | OLIVE | POT | NON_BIO,LEGUMES,OLIVE,NON_BIO,PF,180,POT,1CT,STD,24.0,55.29999999999999,8003979000486,SAUCES_POUR_FECULENTS_POT_AUT_FAB_POLLI_LEGUMES_PF_OLIVE_1CT_180G_*_NON_BIO,2870,SAUCES_POUR_FECULENTS,1
